clip_id,audio_path,transcript,duration_seconds,rms_mean,rms_std,f0_mean,f0_std,zcr_mean,spectral_centroid_mean,tempo_proxy,transcript_char_len,transcript_word_count,urgency_count,money_count,secrecy_count,pressure_count,id_avoidance_count,otp_pin_count,decision
clip_0659,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0659.wav,labor cost component is fairly high compared to the other industries and other countries.,5.0,0.029133,0.02138,365.32,378.73,0.195801,1955.59,104.17,89,14,0,0,0,0,0,0,PROCEED
clip_0660,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0660.wav,And another important thing is insecurity of tenure and ownership terms.,5.0,0.024975,0.022529,151.33,8.42,0.201414,2015.93,144.23,72,11,0,0,0,0,0,0,PROCEED
clip_0661,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0661.wav,"Even in commercial agriculture, an example is the plantation sector.",5.0,0.029647,0.026849,289.41,302.7,0.195832,1959.51,110.29,68,10,0,0,0,0,0,0,PROCEED
clip_0662,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0662.wav,We are a long-term crop and we have uncertainties about the tenure. We have 20 years,5.0,0.029263,0.023035,338.13,334.14,0.159323,1777.3,104.17,84,16,0,0,0,0,0,0,PROCEED
clip_0663,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0663.wav,"to go before the lease runs out. Up to now, there is no guarantee or...",5.0,0.032656,0.02724,810.9,356.03,0.165313,1776.54,110.29,71,15,1,0,0,1,0,0,VERIFY
clip_0664,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0664.wav,There is no indication that the lease should be continued. So no investor.,5.0,0.023535,0.01901,400.4,330.33,0.186219,1944.98,133.93,74,13,0,0,0,0,0,0,PROCEED
clip_0665,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0665.wav,normally a rubber crop takes 30 years and a tea crop about 50 years,5.0,0.031168,0.026448,972.07,52.45,0.174522,1838.17,93.75,67,14,0,0,0,0,0,0,PROCEED
clip_0666,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0666.wav,So there should be some indication of continuity if investors are going to invest in land.,5.0,0.0223,0.01538,134.33,10.49,0.190203,1988.33,125.0,90,16,0,0,0,0,0,0,PROCEED
clip_0667,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0667.wav,"So the supplies in the small scale as well, then I already discussed",5.0,0.021826,0.018341,152.3,18.22,0.206605,2066.72,144.23,68,13,0,0,0,0,0,0,PROCEED
clip_0668,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0668.wav,"even if you take out major commercial crops like tea, which are",5.0,0.03162,0.027137,629.98,353.15,0.198348,2018.85,156.25,63,12,0,0,0,0,0,0,PROCEED
clip_0669,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0669.wav,"In Sri Lanka, the state is about 200 to 250 hectares on average.",5.0,0.030257,0.022674,353.51,331.85,0.17571,1864.1,125.0,64,13,0,0,0,0,0,0,PROCEED
clip_0670,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0670.wav,compared to the better tea economies like in Kenya which is about 1000 hectares.,5.0,0.02721,0.024278,161.01,13.84,0.183528,1964.68,93.75,80,14,0,0,0,0,0,0,PROCEED
clip_0671,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0671.wav,"So these diseconomies of scale, at a certain point, brings huge disadvantages.",5.0,0.021279,0.020276,165.43,19.04,0.220647,2173.21,133.93,78,12,0,0,0,0,0,0,PROCEED
clip_0672,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0672.wav,but we have met in Sri Lanka.,5.0,0.016592,0.016821,169.45,30.07,0.234148,2272.9,89.29,29,7,0,0,0,0,0,0,PROCEED
clip_0673,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0673.wav,and we produce different types of diverse tea.,5.0,0.020195,0.018479,147.59,12.88,0.208947,2103.12,144.23,46,8,0,0,0,0,0,0,PROCEED
clip_0674,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0674.wav,"keep ahead of the competition. Then low use of technology, innovation.",5.0,0.025749,0.022069,431.64,399.26,0.193095,1961.43,133.93,70,11,0,0,0,0,0,0,PROCEED
clip_0675,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0675.wav,and the small size and lack of capital means low mechanisation and automation in agriculture.,5.0,0.028601,0.020504,143.2,13.18,0.177296,1898.59,98.68,93,15,0,0,0,0,0,0,PROCEED
