month,region,spice,temp_c,rainfall_mm,humidity_pct,monsoon_sw_flag,monsoon_ne_flag,qty_sold_kg_4w_ma,market_price_LKR_4w_ma,rainfall_mm_4w_ma,temp_c_4w_ma
12,1,2,27.35,58.6,71.1,0.0,0.4,898.925,3087.7225,46.05,26.6
12,1,2,27.0,61.7,69.7,0.0,0.4,904.175,3110.9975,53.6,26.85
12,1,2,27.47,65.7,72.1,0.0,0.4,919.225,3144.675,62.6,27.145
1,1,2,28.43,56.5,71.0,0.0,0.4,924.85,3159.635,60.625,27.5625
1,1,2,28.22,64.6,68.4,0.0,0.4,878.6,3172.3175,62.125,27.78
1,1,2,29.75,57.8,72.9,0.0,0.4,861.15,3171.7175,61.15,28.4675
1,1,2,28.83,55.8,63.4,0.0,0.4,803.7,3158.715,58.675,28.8075
2,1,2,28.83,53.4,71.8,0.0,0.4,789.0,3164.495,57.9,28.9075
2,1,2,28.54,58.0,68.7,0.0,0.4,811.425,3175.4725,56.25,28.9875
2,1,2,29.15,60.2,69.8,0.0,0.4,812.5,3183.9325,56.85,28.8375
2,1,2,30.51,57.7,66.0,0.0,0.4,848.775,3187.37,57.325,29.2575
3,1,2,29.92,58.3,70.2,0.0,0.0,812.25,3188.075,58.55,29.53
3,1,2,30.81,53.9,72.3,0.0,0.0,831.325,3180.725,57.525,30.0975
3,1,2,30.09,45.5,73.0,0.0,0.0,853.45,3173.15,53.85,30.3325
3,1,2,29.37,39.6,68.8,0.0,0.0,825.55,3199.1025,49.325,30.0475
3,1,2,29.76,28.2,67.4,0.0,0.0,871.65,3240.06,41.8,30.0075
4,1,2,29.96,35.5,68.7,0.0,0.0,839.175,3298.05,37.2,29.795
4,1,2,30.41,48.9,72.6,0.0,0.0,832.375,3368.815,38.05,29.875
4,1,2,29.49,47.0,71.0,0.0,0.0,868.7,3422.23,39.9,29.905
4,1,2,29.01,40.8,65.5,0.0,0.0,856.1,3426.5275,43.05,29.7175
5,1,2,28.87,66.4,72.8,0.5,0.0,892.7,3373.6375,50.775,29.445
5,1,2,27.75,63.9,69.8,0.5,0.0,898.2,3320.56,54.525,28.78
5,1,2,28.59,60.1,70.4,0.5,0.0,872.4,3244.56,57.8,28.555
5,1,2,28.51,58.9,67.0,0.5,0.0,860.925,3189.4725,62.325,28.43
5,1,2,28.22,52.8,63.4,0.5,0.0,839.475,3168.875,58.925,28.2675
6,1,2,27.38,65.5,67.5,0.5,0.0,833.225,3124.355,59.325,28.175
6,1,2,27.16,48.2,66.7,0.5,0.0,834.875,3085.7825,56.35,27.8175
6,1,2,26.65,53.5,69.2,0.5,0.0,844.4,3043.495,55.0,27.3525
6,1,2,25.92,59.9,61.9,0.5,0.0,827.025,3008.6375,56.775,26.7775
7,1,2,25.63,76.7,70.3,0.5,0.0,817.025,2981.9775,59.575,26.34
7,1,2,25.78,49.5,64.9,0.5,0.0,824.4,2955.635,59.9,25.995
7,1,2,25.18,46.5,63.4,0.5,0.0,819.8,2933.3475,58.15,25.6275
7,1,2,24.97,57.6,67.3,0.5,0.0,817.675,2919.6825,57.575,25.39
8,1,2,25.24,61.1,73.7,0.5,0.0,832.275,2909.175,53.675,25.2925
8,1,2,25.13,63.8,65.0,0.5,0.0,835.325,2898.2975,57.25,25.13
8,1,2,23.9,64.8,67.5,0.5,0.0,855.475,2907.615,61.825,24.81
8,1,2,24.02,58.6,66.9,0.5,0.0,871.225,2912.2775,62.075,24.5725
8,1,2,24.02,59.3,68.5,0.5,0.0,853.225,2910.5725,61.625,24.2675
9,1,2,24.09,64.3,60.8,0.5,0.0,865.575,2910.725,61.75,24.0075
9,1,2,24.01,68.4,67.2,0.5,0.0,846.95,2886.4525,62.65,24.035
9,1,2,23.8,65.6,63.9,0.5,0.0,854.05,2867.5225,64.4,23.98
9,1,2,23.47,52.9,70.6,0.5,0.0,845.575,2864.21,62.8,23.8425
10,1,2,24.3,46.2,68.2,0.0,0.0,846.3,2861.8225,58.275,23.895
10,1,2,24.59,51.7,68.5,0.0,0.0,856.85,2886.5,54.1,24.04
10,1,2,25.03,33.7,61.0,0.0,0.0,857.975,2890.0725,46.125,24.3475
10,1,2,24.42,50.6,62.2,0.0,0.0,911.475,2914.35,45.55,24.585
11,1,2,25.55,40.3,70.0,0.0,0.0,910.025,2980.585,44.075,24.8975
11,1,2,25.19,32.3,63.1,0.0,0.0,930.175,3058.61,39.225,25.0475
11,1,2,25.2,39.9,67.6,0.0,0.0,920.975,3138.77,40.775,25.09
11,1,2,26.26,38.0,58.3,0.0,0.0,892.625,3180.985,37.625,25.55
11,1,2,26.81,52.4,67.8,0.0,0.0,878.6,3177.7525,40.65,25.865
12,1,2,26.51,68.1,66.4,0.0,0.4,852.325,3144.33,49.6,26.195
12,1,2,28.42,55.5,64.9,0.0,0.4,867.5,3118.795,53.5,27.0
12,1,2,26.88,49.3,64.3,0.0,0.4,886.1,3099.3575,56.325,27.155
12,1,2,27.52,63.5,64.7,0.0,0.4,885.55,3107.8225,59.1,27.3325
1,1,2,28.25,55.7,66.8,0.0,0.4,889.025,3108.61,56.0,27.7675
1,1,2,28.15,46.5,74.4,0.0,0.4,881.075,3109.7225,53.75,27.7
1,1,2,28.76,75.1,68.5,0.0,0.4,864.45,3116.86,60.2,28.17
1,1,2,28.99,63.1,75.7,0.0,0.4,862.875,3106.21,60.1,28.5375
1,1,2,29.02,63.4,68.9,0.0,0.4,838.825,3109.375,62.025,28.73
2,1,2,29.17,58.3,68.9,0.0,0.4,821.425,3109.11,64.975,28.985
2,1,2,30.15,52.4,65.7,0.0,0.4,792.375,3113.2375,59.3,29.3325
2,1,2,30.97,64.2,63.6,0.0,0.4,788.95,3115.0875,59.575,29.8275
2,1,2,30.02,40.8,61.0,0.0,0.4,798.575,3118.93,53.925,30.0775
3,1,2,29.52,46.7,73.2,0.0,0.0,805.8,3120.4425,51.025,30.165
3,1,2,30.0,45.6,71.1,0.0,0.0,809.2,3115.2575,49.325,30.1275
3,1,2,29.07,23.2,64.8,0.0,0.0,818.575,3126.5025,39.075,29.6525
3,1,2,29.78,34.2,65.9,0.0,0.0,849.075,3144.1075,37.425,29.5925
4,1,2,29.03,36.5,67.4,0.0,0.0,858.775,3191.485,34.875,29.47
4,1,2,30.55,36.6,63.2,0.0,0.0,884.1,3254.9075,32.625,29.6075
4,1,2,29.38,45.6,60.5,0.0,0.0,902.125,3315.575,38.225,29.685
4,1,2,29.13,38.6,62.9,0.0,0.0,891.525,3352.0125,39.325,29.5225
5,1,2,28.96,57.9,71.6,0.5,0.0,873.125,3347.2125,44.675,29.505
5,1,2,29.37,60.6,71.6,0.5,0.0,847.925,3351.785,50.675,29.21
5,1,2,28.5,47.4,59.3,0.5,0.0,821.6,3339.2875,51.125,28.99
5,1,2,27.61,62.4,68.8,0.5,0.0,812.6,3320.0275,57.075,28.61
5,1,2,27.4,67.1,71.0,0.5,0.0,819.45,3304.21,59.375,28.22
6,1,2,28.31,55.9,70.6,0.5,0.0,827.225,3249.3075,58.2,27.955
6,1,2,26.83,55.9,67.1,0.5,0.0,830.575,3199.5775,60.325,27.5375
6,1,2,26.52,58.2,70.8,0.5,0.0,811.475,3139.0225,59.275,27.265
6,1,2,25.59,73.3,72.5,0.5,0.0,846.325,3085.28,60.825,26.8125
7,1,2,26.07,49.7,69.8,0.5,0.0,835.275,3041.135,59.275,26.2525
7,1,2,26.45,52.4,68.6,0.5,0.0,835.825,2987.8775,58.4,26.1575
7,1,2,24.96,53.0,70.0,0.5,0.0,858.525,2960.96,57.1,25.7675
7,1,2,24.93,62.0,69.1,0.5,0.0,838.825,2933.885,54.275,25.6025
8,1,2,24.44,55.3,64.7,0.5,0.0,868.375,2905.6975,55.675,25.195
8,1,2,25.31,58.8,66.7,0.5,0.0,864.975,2884.395,57.275,24.91
8,1,2,24.98,50.4,60.4,0.5,0.0,853.125,2873.5325,56.625,24.915
8,1,2,24.14,53.9,65.4,0.5,0.0,839.05,2873.1575,54.6,24.7175
8,1,2,23.87,52.2,62.4,0.5,0.0,820.05,2880.545,53.825,24.575
9,1,2,23.39,69.2,63.0,0.5,0.0,807.375,2878.1675,56.425,24.095
9,1,2,23.53,55.3,64.3,0.5,0.0,816.775,2873.39,57.65,23.7325
9,1,2,24.25,55.6,65.3,0.5,0.0,822.0,2873.19,58.075,23.76
9,1,2,23.54,74.1,66.3,0.5,0.0,813.55,2868.505,63.55,23.6775
10,1,2,24.24,50.3,66.0,0.0,0.0,832.95,2871.0025,58.825,23.89
10,1,2,23.91,59.3,61.1,0.0,0.0,827.475,2876.1825,59.825,23.985
10,1,2,24.32,42.5,68.7,0.0,0.0,860.725,2869.6175,56.55,24.0025
10,1,2,25.37,43.4,69.6,0.0,0.0,908.8,2896.77,48.875,24.46
10,1,2,25.37,56.1,67.0,0.0,0.0,938.825,2942.7975,50.325,24.7425
11,1,2,25.2,43.1,68.9,0.0,0.0,956.45,3014.0925,46.275,25.065
11,1,2,24.92,46.9,62.5,0.0,0.0,912.2,3082.7275,47.375,25.215
11,1,2,25.92,34.9,60.2,0.0,0.0,869.05,3110.24,45.25,25.3525
11,1,2,25.96,52.2,66.7,0.0,0.0,854.275,3105.355,44.275,25.5
12,1,2,26.49,64.1,70.6,0.0,0.4,826.175,3075.4,49.525,25.8225
12,1,2,26.18,58.3,61.0,0.0,0.4,868.225,3044.61,52.375,26.1375
12,1,2,28.12,65.5,74.0,0.0,0.4,900.775,3036.385,60.025,26.6875
12,1,2,28.1,59.5,60.7,0.0,0.4,882.725,3080.5825,61.85,27.2225
1,1,2,28.44,65.5,71.3,0.0,0.4,886.575,3119.35,62.2,27.71
1,1,2,28.45,68.5,68.3,0.0,0.4,850.325,3165.8225,64.75,28.2775
1,1,2,29.32,63.0,71.2,0.0,0.4,844.8,3183.3575,64.125,28.5775
1,1,2,28.29,58.0,65.2,0.0,0.4,841.175,3159.3525,63.75,28.625
1,1,2,29.01,53.6,70.1,0.0,0.4,846.85,3133.95,60.775,28.7675
2,1,2,29.8,55.7,71.8,0.0,0.4,848.925,3106.4075,57.575,29.105
2,1,2,29.51,56.6,70.2,0.0,0.4,823.8,3085.7625,55.975,29.1525
2,1,2,29.01,64.7,72.1,0.0,0.4,812.875,3074.755,57.65,29.3325
2,1,2,30.57,63.8,69.6,0.0,0.4,807.85,3069.665,60.2,29.7225
3,1,2,30.05,50.1,68.5,0.0,0.0,825.05,3069.7625,58.8,29.785
3,1,2,29.77,45.1,67.2,0.0,0.0,823.95,3070.5275,55.925,29.85
3,1,2,29.36,33.1,71.5,0.0,0.0,808.65,3103.875,48.025,29.9375
3,1,2,29.68,32.0,62.4,0.0,0.0,814.175,3161.0825,40.075,29.715
4,1,2,29.53,47.2,66.1,0.0,0.0,777.35,3226.9975,39.35,29.585
4,1,2,29.76,40.8,63.9,0.0,0.0,801.15,3298.235,38.275,29.5825
4,1,2,29.55,51.0,72.9,0.0,0.0,828.225,3344.885,42.75,29.63
4,1,2,28.84,38.0,61.4,0.0,0.0,842.0,3335.3525,44.25,29.42
5,1,2,28.95,63.3,70.5,0.5,0.0,847.5,3309.7025,48.275,29.275
5,1,2,28.73,57.6,71.2,0.5,0.0,825.175,3307.8175,52.475,29.0175
5,1,2,27.83,57.5,62.8,0.5,0.0,825.6,3304.2725,54.1,28.5875
5,1,2,27.93,56.3,65.9,0.5,0.0,829.625,3308.1925,58.675,28.36
5,1,2,26.88,67.0,73.7,0.5,0.0,847.175,3301.43,59.6,27.8425
6,1,2,27.56,49.3,68.2,0.5,0.0,855.975,3246.8875,57.525,27.55
6,1,2,27.47,61.3,65.7,0.5,0.0,831.725,3160.375,58.475,27.46
6,1,2,26.18,53.2,64.7,0.5,0.0,834.825,3094.23,57.7,27.0225
6,1,2,25.42,50.6,67.7,0.5,0.0,817.425,3043.8,53.6,26.6575
7,1,2,25.82,52.7,70.5,0.5,0.0,831.625,3005.6375,54.45,26.2225
7,1,2,25.53,66.7,67.5,0.5,0.0,872.0,2997.19,55.8,25.7375
7,1,2,25.35,60.3,69.2,0.5,0.0,861.725,2980.225,57.575,25.53
7,1,2,25.43,67.2,67.0,0.5,0.0,865.85,2954.1025,61.725,25.5325
7,1,2,24.56,46.8,61.4,0.5,0.0,853.775,2931.805,60.25,25.2175
8,1,2,24.65,45.3,61.1,0.5,0.0,835.875,2915.58,54.9,24.9975
8,1,2,23.2,56.5,64.9,0.5,0.0,831.825,2912.765,53.95,24.46
8,1,2,24.89,56.6,67.3,0.5,0.0,864.825,2911.59,51.3,24.325
8,1,2,23.67,60.1,69.1,0.5,0.0,870.55,2912.03,54.625,24.1025
9,1,2,23.8,67.6,67.7,0.5,0.0,851.525,2907.5625,60.2,23.89
9,1,2,23.63,56.7,60.9,0.5,0.0,841.25,2898.84,60.25,23.9975
9,1,2,24.42,73.6,67.7,0.5,0.0,831.975,2893.375,64.5,23.88
9,1,2,23.09,48.2,64.6,0.5,0.0,813.475,2907.09,61.525,23.735
10,1,2,25.05,48.0,64.9,0.0,0.0,853.675,2898.99,56.625,24.0475
10,1,2,24.65,28.7,61.9,0.0,0.0,838.45,2895.4375,49.625,24.3025
10,1,2,24.39,46.1,63.7,0.0,0.0,838.875,2904.665,42.75,24.295
10,1,2,25.05,49.7,62.2,0.0,0.0,914.075,2921.8925,43.125,24.785
10,1,2,25.42,38.8,63.1,0.0,0.0,891.175,2970.435,40.825,24.8775
11,1,2,25.11,28.5,60.3,0.0,0.0,934.9,3042.6725,40.775,24.9925
11,1,2,25.11,39.1,58.9,0.0,0.0,926.75,3095.5875,39.025,25.1725
11,1,2,25.95,31.7,65.6,0.0,0.0,876.125,3124.675,34.525,25.3975
11,1,2,26.32,44.0,68.5,0.0,0.0,882.175,3122.11,35.825,25.6225
12,1,2,26.8,54.5,64.3,0.0,0.4,856.275,3082.4325,42.325,26.045
12,1,2,26.93,53.5,66.1,0.0,0.4,897.075,3051.595,45.925,26.5
12,1,2,26.59,58.6,59.8,0.0,0.4,898.775,3028.42,52.65,26.66
12,1,2,27.4,56.2,66.7,0.0,0.4,917.675,3055.295,55.7,26.93
1,1,2,28.27,45.3,67.6,0.0,0.4,926.975,3092.5275,53.4,27.2975
1,1,2,28.12,49.6,63.0,0.0,0.4,866.7,3129.68,52.425,27.595
1,1,2,28.23,48.5,63.5,0.0,0.4,854.025,3155.1,49.9,28.005
1,1,2,28.79,58.8,68.8,0.0,0.4,815.175,3140.21,50.55,28.3525
1,1,2,29.74,74.1,74.6,0.0,0.4,820.575,3131.8775,57.75,28.72
2,1,2,29.5,59.9,71.8,0.0,0.4,841.775,3119.13,60.325,29.065
2,1,2,29.01,54.5,65.8,0.0,0.4,837.725,3113.1275,61.825,29.26
2,1,2,30.38,48.1,72.2,0.0,0.4,845.0,3095.305,59.15,29.6575
2,1,2,29.79,54.0,68.9,0.0,0.4,843.7,3083.6225,54.125,29.67
3,1,2,30.75,36.5,68.6,0.0,0.0,846.45,3088.465,48.275,29.9825
3,1,2,30.14,37.6,69.7,0.0,0.0,847.525,3093.61,44.05,30.265
3,1,2,30.22,32.4,65.6,0.0,0.0,844.35,3106.435,40.125,30.225
3,1,2,29.87,42.6,64.2,0.0,0.0,859.175,3126.19,37.275,30.245
4,1,2,29.71,37.3,71.0,0.0,0.0,852.45,3148.49,37.475,29.985
4,1,2,30.51,49.9,69.6,0.0,0.0,872.7,3184.6475,40.55,30.0775
4,1,2,29.21,35.7,64.7,0.0,0.0,887.575,3233.3425,41.375,29.825
4,1,2,28.79,42.0,63.8,0.0,0.0,885.575,3271.1025,41.225,29.555
4,1,2,30.31,42.8,68.9,0.0,0.0,879.95,3276.6775,42.6,29.705
5,1,2,28.03,70.2,71.6,0.5,0.0,849.575,3251.565,47.675,29.085
5,1,2,29.84,67.2,71.6,0.5,0.0,875.2,3247.0075,55.55,29.2425
5,1,2,28.55,67.1,71.3,0.5,0.0,851.25,3207.6875,61.825,29.1825
5,1,2,28.38,61.4,68.4,0.5,0.0,846.25,3168.445,66.475,28.7
6,1,2,27.41,55.7,67.4,0.5,0.0,881.825,3135.0825,62.85,28.545
6,1,2,28.06,46.9,62.7,0.5,0.0,846.375,3066.3875,57.775,28.1
6,1,2,26.42,67.0,64.7,0.5,0.0,841.85,3010.1925,57.75,27.5675
6,1,2,26.04,57.4,62.3,0.5,0.0,864.05,2970.465,56.75,26.9825
7,1,2,25.76,50.1,62.9,0.5,0.0,842.925,2944.4175,55.35,26.57
7,1,2,25.4,62.9,62.8,0.5,0.0,852.125,2925.8225,59.35,25.905
7,1,2,25.53,54.6,66.3,0.5,0.0,857.05,2919.3925,56.25,25.6825
7,1,2,25.73,60.8,62.3,0.5,0.0,852.175,2914.4625,57.1,25.605
7,1,2,24.06,57.7,66.3,0.5,0.0,843.25,2899.4,59.0,25.18
8,1,2,24.08,41.3,58.9,0.5,0.0,843.675,2883.0825,53.6,24.85
8,1,2,24.02,53.7,69.4,0.5,0.0,848.7,2864.2925,53.375,24.4725
8,1,2,24.59,73.9,66.4,0.5,0.0,837.4,2855.4625,56.65,24.1875
8,1,2,23.48,66.2,61.5,0.5,0.0,841.375,2853.01,58.775,24.0425
9,1,2,23.64,55.3,59.1,0.5,0.0,848.375,2846.245,62.275,23.9325
9,1,2,24.56,73.7,70.8,0.5,0.0,848.825,2847.5,67.275,24.0675
9,1,2,23.98,66.7,64.5,0.5,0.0,853.55,2844.715,65.475,23.915
9,1,2,24.0,62.6,65.9,0.5,0.0,856.45,2848.925,64.575,24.045
9,1,2,24.5,65.9,69.5,0.5,0.0,838.6,2871.545,67.225,24.26
10,1,2,25.1,49.5,63.1,0.0,0.0,852.1,2893.48,61.175,24.395
10,1,2,24.56,36.0,62.3,0.0,0.0,866.05,2904.58,53.5,24.54
10,1,2,24.62,37.5,66.1,0.0,0.0,868.65,2909.3425,47.225,24.695
10,1,2,24.19,34.6,67.2,0.0,0.0,889.725,2937.4975,39.4,24.6175
11,1,2,25.03,64.6,64.8,0.0,0.0,903.425,2989.4675,43.175,24.6
11,1,2,24.68,58.1,70.2,0.0,0.0,904.475,3064.79,48.7,24.63
11,1,2,25.55,32.8,62.9,0.0,0.0,905.375,3121.19,47.525,24.8625
11,1,2,25.78,47.1,64.2,0.0,0.0,878.975,3149.9525,50.65,25.26
12,1,2,26.98,68.7,66.3,0.0,0.4,837.425,3148.9775,51.675,25.7475
12,1,2,27.01,39.8,63.7,0.0,0.4,832.825,3129.595,47.1,26.33
12,1,2,27.44,59.7,74.3,0.0,0.4,843.075,3136.3,53.825,26.8025
12,1,2,27.7,61.1,69.4,0.0,0.4,858.575,3133.3925,57.325,27.2825
12,1,2,27.97,53.8,71.9,0.0,0.4,872.85,3160.48,53.6,27.53
1,1,2,27.74,62.1,63.9,0.0,0.4,827.45,3182.4825,59.175,27.7125
1,1,2,28.67,57.9,71.4,0.0,0.4,837.875,3195.2275,58.725,28.02
1,1,2,28.75,66.7,68.6,0.0,0.4,829.225,3200.4725,60.125,28.2825
1,1,2,28.59,33.8,61.5,0.0,0.4,839.6,3182.5,55.125,28.4375
2,1,2,29.91,51.9,67.5,0.0,0.4,856.1,3170.585,52.575,28.98
2,1,2,29.91,59.5,71.1,0.0,0.4,844.725,3163.9775,52.975,29.29
2,1,2,29.96,57.5,70.0,0.0,0.4,862.625,3163.97,50.675,29.5925
2,1,2,30.28,50.1,73.2,0.0,0.4,830.575,3157.21,54.75,30.015
3,1,2,30.09,45.9,70.8,0.0,0.0,847.5,3135.5575,53.25,30.06
3,1,2,29.99,41.5,62.8,0.0,0.0,837.65,3118.2675,48.75,30.08
3,1,2,30.08,43.1,60.8,0.0,0.0,832.15,3087.59,45.15,30.11
3,1,2,29.75,43.3,66.9,0.0,0.0,864.725,3084.805,43.45,29.9775
3,1,2,28.98,34.1,62.1,0.0,0.0,865.925,3123.125,40.5,29.7
4,1,2,30.75,45.8,63.1,0.0,0.0,875.05,3186.3675,41.575,29.89
4,1,2,29.49,34.5,70.9,0.0,0.0,863.925,3283.9825,39.425,29.7425
4,1,2,29.83,53.7,66.3,0.0,0.0,861.75,3374.5175,42.025,29.7625
4,1,2,29.22,44.7,64.4,0.0,0.0,835.925,3401.38,44.675,29.8225
5,1,2,28.18,58.2,68.4,0.5,0.0,814.675,3383.5475,47.775,29.18
5,1,2,28.52,55.5,69.9,0.5,0.0,833.275,3367.505,53.025,28.9375
5,1,2,28.31,64.4,69.5,0.5,0.0,816.75,3299.105,55.7,28.5575
5,1,2,27.7,57.9,64.0,0.5,0.0,827.725,3245.23,59.0,28.1775
6,1,2,28.1,53.8,77.1,0.5,0.0,832.5,3195.015,57.9,28.1575
6,1,2,26.26,68.9,70.6,0.5,0.0,831.5,3114.9325,61.25,27.5925
6,1,2,27.62,64.6,66.0,0.5,0.0,828.675,3068.6425,61.3,27.42
6,1,2,26.59,48.4,72.0,0.5,0.0,831.625,3037.9675,58.925,27.1425
6,1,2,26.45,54.2,66.0,0.5,0.0,841.825,3011.855,59.025,26.73
7,1,2,25.71,59.8,69.4,0.5,0.0,847.025,2985.7175,56.75,26.5925
7,1,2,26.08,43.5,64.1,0.5,0.0,861.55,2969.2675,51.475,26.2075
7,1,2,25.5,58.7,65.8,0.5,0.0,895.1,2962.88,54.05,25.935
7,1,2,25.0,43.4,67.1,0.5,0.0,879.5,2961.5525,51.35,25.5725
8,1,2,24.44,60.3,64.5,0.5,0.0,856.775,2966.9675,51.475,25.255
8,1,2,24.02,61.8,64.5,0.5,0.0,855.875,2958.9525,56.05,24.74
8,1,2,24.17,62.0,61.9,0.5,0.0,826.975,2947.835,56.875,24.4075
8,1,2,23.91,53.5,63.6,0.5,0.0,827.4,2939.83,59.4,24.135
9,1,2,23.55,50.1,65.8,0.5,0.0,845.7,2947.9225,56.85,23.9125
9,1,2,23.3,61.7,62.3,0.5,0.0,848.025,2965.46,56.825,23.7325
9,1,2,23.54,58.1,59.1,0.5,0.0,832.625,2987.2075,55.85,23.575
9,1,2,24.2,67.9,64.5,0.5,0.0,846.325,3002.405,59.45,23.6475
9,1,2,24.03,62.3,64.2,0.5,0.0,816.025,2998.4375,62.5,23.7675
10,1,2,24.37,48.4,61.6,0.0,0.0,831.875,2980.2625,59.175,24.035
10,1,2,24.9,47.2,57.3,0.0,0.0,872.575,2952.055,56.45,24.375
10,1,2,24.31,35.9,61.2,0.0,0.0,886.5,2932.3025,48.45,24.4025
10,1,2,24.52,46.8,67.7,0.0,0.0,923.6,2942.265,44.575,24.525
1,2,2,28.09,48.8,69.8,0.0,0.3,812.9,3026.96,48.8,28.09
1,2,2,28.78,55.5,76.5,0.0,0.3,801.05,3042.84,52.15,28.435
1,2,2,30.06,62.0,69.4,0.0,0.3,750.6,3054.836667,55.43333333,28.97666667
1,2,2,30.06,61.9,70.2,0.0,0.3,753.1,3058.205,57.05,29.2475
1,2,2,30.18,67.4,76.1,0.0,0.3,742.675,3066.4625,61.7,29.77
2,2,2,30.52,58.1,72.7,0.0,0.3,748.775,3078.27,62.35,30.205
2,2,2,30.32,61.2,73.0,0.0,0.3,763.175,3075.365,62.15,30.27
2,2,2,29.75,52.2,68.0,0.0,0.3,766.225,3073.9925,59.725,30.1925
2,2,2,30.46,49.7,66.2,0.0,0.3,752.925,3081.8175,55.3,30.2625
3,2,2,30.2,39.5,64.4,0.0,0.0,712.75,3075.935,50.65,30.1825
3,2,2,31.05,52.9,67.4,0.0,0.0,725.25,3071.505,48.575,30.365
3,2,2,29.59,45.2,68.1,0.0,0.0,725.15,3082.6175,46.825,30.325
3,2,2,30.73,50.1,68.7,0.0,0.0,760.725,3103.145,46.925,30.3925
4,2,2,31.04,40.2,66.9,0.0,0.0,801.625,3154.9175,47.1,30.6025
4,2,2,31.23,53.5,73.0,0.0,0.0,798.175,3236.175,47.25,30.6475
4,2,2,30.23,47.5,76.5,0.0,0.0,784.25,3314.8925,47.825,30.8075
4,2,2,29.42,38.3,69.8,0.0,0.0,781.875,3382.735,44.875,30.48
4,2,2,29.34,28.2,65.5,0.0,0.0,769.475,3382.96,41.875,30.055
5,2,2,29.41,79.5,74.4,0.8,0.0,769.525,3348.1,48.375,29.6
5,2,2,30.11,68.4,68.5,0.8,0.0,783.05,3326.7425,53.6,29.57
5,2,2,28.62,68.7,70.8,0.8,0.0,746.575,3266.525,61.2,29.37
5,2,2,29.37,72.3,68.6,0.8,0.0,749.675,3227.1,72.225,29.3775
6,2,2,28.02,72.0,72.7,0.8,0.0,741.8,3185.7475,70.35,29.03
6,2,2,27.63,62.6,74.9,0.8,0.0,734.075,3100.0325,68.9,28.41
6,2,2,27.28,68.3,71.1,0.8,0.0,738.4,3051.78,68.8,28.075
6,2,2,26.79,79.5,69.3,0.8,0.0,714.25,3011.7225,70.6,27.43
7,2,2,27.52,65.2,67.0,0.8,0.0,722.9,2985.87,68.9,27.305
7,2,2,26.8,77.5,67.7,0.8,0.0,706.825,2971.235,72.625,27.0975
7,2,2,26.31,77.3,64.7,0.8,0.0,714.7,2950.32,74.875,26.855
7,2,2,26.92,68.3,68.8,0.8,0.0,726.25,2946.0475,72.075,26.8875
7,2,2,25.63,81.4,69.6,0.8,0.0,737.175,2937.5425,76.125,26.415
8,2,2,25.41,81.5,62.9,0.8,0.0,767.55,2932.9025,77.125,26.0675
8,2,2,24.09,74.7,70.7,0.8,0.0,772.25,2925.24,76.475,25.5125
8,2,2,25.49,72.6,73.3,0.8,0.0,780.425,2912.825,77.55,25.155
8,2,2,24.84,65.6,61.6,0.8,0.0,750.525,2901.135,73.6,24.9575
9,2,2,24.26,87.3,72.4,0.8,0.0,749.175,2890.5725,75.05,24.67
9,2,2,24.73,75.5,68.3,0.8,0.0,754.125,2880.63,75.25,24.83
9,2,2,23.44,63.8,67.3,0.8,0.0,761.7,2872.005,73.05,24.3175
9,2,2,24.16,92.5,67.9,0.8,0.0,782.275,2861.365,79.775,24.1475
10,2,2,24.92,32.6,67.0,0.0,0.0,792.225,2851.6475,66.1,24.3125
10,2,2,24.55,56.6,67.2,0.0,0.0,799.45,2850.1275,61.375,24.2675
10,2,2,24.98,39.2,66.0,0.0,0.0,783.125,2851.7375,55.225,24.6525
10,2,2,25.37,45.8,65.0,0.0,0.0,802.925,2869.2875,43.55,24.955
10,2,2,25.67,65.9,64.1,0.0,0.0,805.5,2907.975,51.875,25.1425
11,2,2,25.6,36.2,61.0,0.0,0.0,831.3,2963.635,46.775,25.405
11,2,2,27.12,48.1,65.9,0.0,0.0,877.675,3034.49,49.0,25.94
11,2,2,26.07,46.5,70.4,0.0,0.0,866.025,3084.065,49.175,26.115
11,2,2,27.75,42.3,70.4,0.0,0.0,843.275,3103.03,43.275,26.635
12,2,2,27.15,63.6,69.4,0.0,0.3,804.9,3099.7075,50.125,27.0225
12,2,2,27.9,67.3,72.4,0.0,0.3,786.375,3066.16,54.925,27.2175
12,2,2,28.66,49.2,65.7,0.0,0.3,778.65,3055.365,55.6,27.865
12,2,2,28.99,66.2,72.5,0.0,0.3,828.05,3083.045,61.575,28.175
12,2,2,28.64,24.3,68.8,0.0,0.3,835.825,3128.035,51.75,28.5475
1,2,2,29.07,43.9,66.7,0.0,0.3,798.45,3174.485,45.9,28.84
1,2,2,28.98,63.2,67.5,0.0,0.3,792.825,3201.7475,49.4,28.92
1,2,2,29.92,62.5,70.7,0.0,0.3,730.75,3188.7,48.475,29.1525
1,2,2,30.46,54.8,69.7,0.0,0.3,725.05,3170.8,56.1,29.6075
2,2,2,29.46,58.9,74.1,0.0,0.3,749.675,3149.7275,59.85,29.705
2,2,2,30.9,58.3,68.6,0.0,0.3,748.65,3146.0425,58.625,30.185
2,2,2,30.02,56.7,71.5,0.0,0.3,744.375,3150.3275,57.175,30.21
2,2,2,30.77,44.9,62.8,0.0,0.3,740.025,3136.355,54.7,30.2875
